if_utilization_key|interface_type1_key|device_type1_key|prdctsrs_value|producttype_value|prdctfmly_value|softwareversion|ipaddress|devicename|ifindex|ifname|iffullname|ifdescr|ifspeed|iftype|macaddress|adminstatus|operstatus|date|time_key|day_in_month|month_number|quarter_number|year|week_number|year_for_week|hour|minute|num_samples|times_in_util_greater_than_50|times_in_util_greater_than_75|times_in_util_greater_than_90|times_out_util_greater_than_50|times_out_util_greater_than_75|times_out_util_greater_than_90|max_input_utilization|max_output_utilization|pctl95_input_utilization|pctl95_output_utilization|avg_input_utilization|avg_output_utilization|max_in_errors|max_in_discards|max_out_errors|max_out_discards|avg_in_errors|avg_in_discards|avg_out_errors|avg_out_discards|max_in_octets_rate|max_out_octets_rate|pctl95_in_octets_rate|pctl95_out_octets_rate|avg_in_octets_rate|avg_out_octets_rate
124050|410|6|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|10.114.8.13|Cisco_10.114.8.13|10121|GigabitEthernet0/21|GigabitEthernet0/21@Cisco_10.114.8.13|Unknown|10000000|6|f4:ac:c1:bb:86:95|1|2|2015-08-23|3597|23|8|3|2015|34|2015|0|59|9|0|0|0|0|0|0|2.9e-05|3.2e-05|2.78e-05|2.96e-05|1.75555555555556e-05|1.76666666666667e-05|203|217|186|241|126|128|110|129|0|0|0|0|0|0
124051|407|6|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|10.114.8.13|Cisco_10.114.8.13|10122|GigabitEthernet0/22|GigabitEthernet0/22@Cisco_10.114.8.13|Unknown|10000000|6|f4:ac:c1:bb:86:96|1|2|2015-08-23|3597|23|8|3|2015|34|2015|0|59|9|0|0|0|0|0|0|3.3e-05|4.4e-05|3.3e-05|4.32e-05|2.16666666666667e-05|2.7e-05|160|151|208|357|102|101|88|134|0|0|0|1|0|0
124052|408|6|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|10.114.8.13|Cisco_10.114.8.13|10123|GigabitEthernet0/23|GigabitEthernet0/23@Cisco_10.114.8.13|Unknown|10000000|6|f4:ac:c1:bb:86:97|1|2|2015-08-23|3597|23|8|3|2015|34|2015|0|59|9|0|0|0|0|0|0|4.5e-05|3.9e-05|4.22e-05|3.58e-05|2.73333333333333e-05|2.08888888888889e-05|153|217|251|261|102|114|126|118|0|0|1|0|0|0
124092|555|8|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.1|Cisco_10.114.2.1|8|FastEthernet4/5|FastEthernet4/5@Cisco_10.114.2.1|Unknown|100000000|6|00:11:21:0c:57:c4|1|1|2015-08-23|3597|23|8|3|2015|34|2015|0|59|10|0|0|0|0|0|0|18.109451|16.119402|16.9667768|15.6217029|9.1057514|8.7767997|60000000|60000000|60000000|60000000|39000000|37500000|33000000|30000000|2263681|2014925|2120847|1952713|1138219|1097100
124093|554|8|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.1|Cisco_10.114.2.1|9|FastEthernet4/6|FastEthernet4/6@Cisco_10.114.2.1|Unknown|100000000|6|00:11:21:0c:57:c5|1|1|2015-08-23|3597|23|8|3|2015|34|2015|0|59|10|0|0|0|0|0|0|17.714285|15.543071|16.6507514|15.35789915|9.3872227|8.6613991|60000000|60000000|60000000|60000000|42000000|39000000|36000000|30000000|2214285|1942883|2081344|1919737|1173403|1082675
124094|553|8|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.1|Cisco_10.114.2.1|10|FastEthernet4/7|FastEthernet4/7@Cisco_10.114.2.1|Unknown|100000000|6|00:11:21:0c:57:c6|1|1|2015-08-23|3597|23|8|3|2015|34|2015|0|59|10|0|0|0|0|0|0|17.114428|18.507462|16.51819825|18.0738411|8.6958241|10.2647708|60000000|60000000|60000000|60000000|36000000|37500000|31500000|34500000|2139303|2313432|2064775|2259230|1086978|1283096
124095|550|8|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.1|Cisco_10.114.2.1|11|FastEthernet4/8|FastEthernet4/8@Cisco_10.114.2.1|Unknown|100000000|6|00:11:21:0c:57:c7|1|1|2015-08-23|3597|23|8|3|2015|34|2015|0|59|10|0|0|0|0|0|0|17.982454|20.833332|17.86049905|19.2111414|9.8502328|9.6657568|60000000|60000000|60000000|60000000|33000000|28500000|37500000|34500000|2247807|2604166|2232562|2401393|1231279|1208220
124096|551|8|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.1|Cisco_10.114.2.1|12|FastEthernet4/9|FastEthernet4/9@Cisco_10.114.2.1|Unknown|100000000|6|00:11:21:0c:57:c8|1|1|2015-08-23|3597|23|8|3|2015|34|2015|0|59|10|0|0|0|0|0|0|16.447369|19.736841|15.87069715|18.99811965|7.9169901|10.1356672|60000000|60000000|60000000|60000000|30000000|34500000|30000000|37500000|2055921|2467105|1983837|2374765|989624|1266958
124097|488|8|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.1|Cisco_10.114.2.1|13|FastEthernet4/10|FastEthernet4/10@Cisco_10.114.2.1|Unknown|100000000|6|00:11:21:0c:57:c9|1|1|2015-08-23|3597|23|8|3|2015|34|2015|0|59|10|0|0|0|0|0|0|17.79026|15.350877|17.413214|15.2794431|9.3660955|8.2534102|60000000|60000000|60000000|60000000|40500000|39000000|36000000|36000000|2223782|1918859|2176652|1909930|1170762|1031676
124098|481|8|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.1|Cisco_10.114.2.1|14|FastEthernet4/11|FastEthernet4/11@Cisco_10.114.2.1|Unknown|100000000|6|00:11:21:0c:57:ca|1|1|2015-08-23|3597|23|8|3|2015|34|2015|0|59|10|0|0|0|0|0|0|17.32456|17.90476|16.6062556|17.6492257|7.9670378|9.1153148|60000000|60000000|60000000|60000000|36000000|36000000|39000000|36000000|2165570|2238095|2075782|2206153|995880|1139414
124099|482|8|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.1|Cisco_10.114.2.1|15|FastEthernet4/12|FastEthernet4/12@Cisco_10.114.2.1|Unknown|100000000|6|00:11:21:0c:57:cb|1|1|2015-08-23|3597|23|8|3|2015|34|2015|0|59|10|0|0|0|0|0|0|19.298244|21.271929|18.01349805|18.77821215|9.2445682|9.4919992|60000000|60000000|60000000|60000000|39000000|34500000|36000000|36000000|2412280|2658991|2251687|2347276|1155571|1186500
124100|484|8|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.1|Cisco_10.114.2.1|16|FastEthernet4/13|FastEthernet4/13@Cisco_10.114.2.1|Unknown|100000000|6|00:11:21:0c:57:cc|1|1|2015-08-23|3597|23|8|3|2015|34|2015|0|59|10|0|0|0|0|0|0|19.104477|17.114428|18.82174785|17.01161875|9.6180616|9.1101713|60000000|60000000|60000000|60000000|34500000|37500000|34500000|34500000|2388059|2139303|2352718|2126452|1202258|1138771
124101|485|8|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.1|Cisco_10.114.2.1|17|FastEthernet4/14|FastEthernet4/14@Cisco_10.114.2.1|Unknown|100000000|6|00:11:21:0c:57:cd|1|1|2015-08-23|3597|23|8|3|2015|34|2015|0|59|10|0|0|0|0|0|0|15.789473|18.201754|15.6785921|16.5252502|8.7053347|8.8714408|60000000|60000000|60000000|60000000|34500000|36000000|34500000|37500000|1973684|2275219|1959824|2065656|1088167|1108930
124102|490|8|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.1|Cisco_10.114.2.1|18|FastEthernet4/15|FastEthernet4/15@Cisco_10.114.2.1|Unknown|100000000|6|00:11:21:0c:57:ce|1|1|2015-08-23|3597|23|8|3|2015|34|2015|0|59|10|0|0|0|0|0|0|18.859648|15.721392|17.8728061|15.32236845|8.8859913|8.459171|60000000|60000000|60000000|60000000|33000000|40500000|30000000|34500000|2357456|1965174|2234101|1915296|1110749|1057396
124103|491|8|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.1|Cisco_10.114.2.1|19|FastEthernet4/16|FastEthernet4/16@Cisco_10.114.2.1|Unknown|100000000|6|00:11:21:0c:57:cf|1|1|2015-08-23|3597|23|8|3|2015|34|2015|0|59|10|0|0|0|0|0|0|17.158176|17.32456|16.1227107|16.04325295|8.757477|8.387229|60000000|60000000|60000000|60000000|36000000|31500000|34500000|37500000|2144772|2165570|2015339|2005407|1094685|1048404
124104|492|8|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.1|Cisco_10.114.2.1|20|FastEthernet4/17|FastEthernet4/17@Cisco_10.114.2.1|Unknown|100000000|6|00:11:21:0c:57:d0|1|1|2015-08-23|3597|23|8|3|2015|34|2015|0|59|10|0|0|0|0|0|0|12.689901|17.714285|12.63658815|16.652969|7.2713336|9.4348454|60000000|60000000|60000000|60000000|40500000|36000000|36000000|37500000|1586237|2214285|1579574|2081621|908917|1179356
124105|493|8|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.1|Cisco_10.114.2.1|21|FastEthernet4/18|FastEthernet4/18@Cisco_10.114.2.1|Unknown|100000000|6|00:11:21:0c:57:d1|1|1|2015-08-23|3597|23|8|3|2015|34|2015|0|59|10|0|0|0|0|0|0|19.517544|19.303482|17.84893455|18.84548595|8.7163429|10.5836224|60000000|60000000|60000000|60000000|28500000|37500000|33000000|36000000|2439693|2412935|2231117|2355686|1089543|1322953
124106|489|8|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.1|Cisco_10.114.2.1|22|FastEthernet4/19|FastEthernet4/19@Cisco_10.114.2.1|Unknown|100000000|6|00:11:21:0c:57:d2|1|1|2015-08-23|3597|23|8|3|2015|34|2015|0|59|10|0|0|0|0|0|0|13.134328|15.999999|13.09519375|15.31315725|7.9349281|9.1280388|60000000|60000000|60000000|60000000|34500000|31500000|36000000|34500000|1641791|1999999|1636899|1914145|991866|1141005
124107|460|8|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.1|Cisco_10.114.2.1|23|FastEthernet4/20|FastEthernet4/20@Cisco_10.114.2.1|Unknown|100000000|6|00:11:21:0c:57:d3|1|1|2015-08-23|3597|23|8|3|2015|34|2015|0|59|10|0|0|0|0|0|0|15.728328|15.350877|15.4041345|14.8474764|8.6098109|8.0938491|60000000|60000000|60000000|60000000|37500000|42000000|34500000|36000000|1966041|1918859|1925517|1855935|1076226|1011731
124108|461|8|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.1|Cisco_10.114.2.1|24|FastEthernet4/21|FastEthernet4/21@Cisco_10.114.2.1|Unknown|100000000|6|00:11:21:0c:57:d4|1|1|2015-08-23|3597|23|8|3|2015|34|2015|0|59|10|0|0|0|0|0|0|19.078947|20.833332|18.19491345|18.5369838|8.942957|9.0069542|60000000|60000000|60000000|60000000|36000000|37500000|28500000|34500000|2384868|2604166|2274364|2317123|1117870|1125869
124109|464|8|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.1|Cisco_10.114.2.1|25|FastEthernet4/22|FastEthernet4/22@Cisco_10.114.2.1|Unknown|100000000|6|00:11:21:0c:57:d5|1|1|2015-08-23|3597|23|8|3|2015|34|2015|0|59|10|0|0|0|0|0|0|14.726368|17.228464|14.61424735|17.1042262|8.0433901|8.5254018|60000000|60000000|60000000|60000000|36000000|36000000|39000000|30000000|1840796|2153558|1826781|2138028|1005424|1065675
124110|465|8|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.1|Cisco_10.114.2.1|26|FastEthernet4/23|FastEthernet4/23@Cisco_10.114.2.1|Unknown|100000000|6|00:11:21:0c:57:d6|1|1|2015-08-23|3597|23|8|3|2015|34|2015|0|59|10|0|0|0|0|0|0|16.517412|20.394735|15.30168165|18.6969966|7.7607332|9.7653896|60000000|60000000|60000000|60000000|40500000|40500000|36000000|37500000|2064676|2549342|1912710|2337125|970092|1220674
124072|431|7|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|10.114.8.14|Cisco_10.114.8.14|10115|GigabitEthernet0/15|GigabitEthernet0/15@Cisco_10.114.8.14|Unknown|1000000000|6|f4:ac:c1:bb:86:8f|1|1|2015-08-23|3597|23|8|3|2015|34|2015|0|59|10|0|0|0|0|0|0|0|0|0|0|0|0|100|85|94|86|43|55|58|41|0|0|0|0|0|0
124073|432|7|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|10.114.8.14|Cisco_10.114.8.14|10116|GigabitEthernet0/16|GigabitEthernet0/16@Cisco_10.114.8.14|Unknown|10000000|6|f4:ac:c1:bb:86:90|1|2|2015-08-23|3597|23|8|3|2015|34|2015|0|59|10|0|0|0|0|0|0|2.2e-05|2.1e-05|2.155e-05|2.01e-05|1.15e-05|1.18e-05|100|100|92|93|53|55|46|58|0|0|0|0|0|0
124074|437|7|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|10.114.8.14|Cisco_10.114.8.14|10117|GigabitEthernet0/17|GigabitEthernet0/17@Cisco_10.114.8.14|Unknown|10000000|6|f4:ac:c1:bb:86:91|1|2|2015-08-23|3597|23|8|3|2015|34|2015|0|59|10|0|0|0|0|0|0|2.4e-05|2.2e-05|2.31e-05|2.065e-05|1.19e-05|1.07e-05|98|90|87|99|70|51|52|55|0|0|0|0|0|0
124075|436|7|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|10.114.8.14|Cisco_10.114.8.14|10118|GigabitEthernet0/18|GigabitEthernet0/18@Cisco_10.114.8.14|Unknown|10000000|6|f4:ac:c1:bb:86:92|1|2|2015-08-23|3597|23|8|3|2015|34|2015|0|59|10|0|0|0|0|0|0|1.8e-05|2.4e-05|1.755e-05|2.13e-05|1.06e-05|8.5e-06|99|97|87|98|50|60|38|60|0|0|0|0|0|0
